user_id,product,created
2892977,58,"2018-10-10 03:03:51"
2346221,58,"2018-10-10 03:43:01"
305696,31,"2018-10-10 03:48:28"
2105942,125,"2018-10-10 03:54:38"
3080117,58,"2018-10-10 04:06:16"
3080108,58,"2018-10-10 04:18:22"
3080108,124,"2018-10-10 04:20:33"
3080132,58,"2018-10-10 04:26:38"
841055,31,"2018-10-10 05:09:11"
3080204,114,"2018-10-10 06:09:34"
3080198,99,"2018-10-10 06:08:42"
3080195,125,"2018-10-10 06:19:56"
3080195,58,"2018-10-10 06:48:52"
2657507,99,"2018-10-10 08:09:02"
2817587,31,"2018-10-10 08:11:04"
1275713,31,"2018-10-10 08:27:46"
969674,31,"2018-10-10 08:42:18"
2388548,31,"2018-10-10 08:44:38"
3080276,99,"2018-10-10 08:48:10"
538538,31,"2018-10-10 08:49:38"
27908,31,"2018-10-10 08:53:11"
3080246,100,"2018-10-10 09:13:47"
568271,31,"2018-10-10 09:14:28"
3080246,126,"2018-10-10 09:18:38"
2097359,99,"2018-10-10 09:22:25"
3080381,99,"2018-10-10 09:34:59"
1144136,58,"2018-10-10 09:41:06"
1221374,121,"2018-10-10 09:49:29"
1962584,58,"2018-10-10 09:53:48"
3080426,58,"2018-10-10 09:56:26"
3077972,31,"2018-10-10 10:07:04"
1094720,99,"2018-10-10 10:08:58"
2523815,122,"2018-10-10 10:09:36"
1168304,99,"2018-10-10 10:12:55"
1121213,53,"2018-10-10 10:14:56"
1662293,31,"2018-10-10 10:28:53"
1521110,99,"2018-10-10 10:27:43"
2060474,31,"2018-10-10 10:29:49"
1780622,31,"2018-10-10 10:35:10"
1529000,58,"2018-10-10 10:46:54"
3080696,22,"2018-10-10 10:49:46"
442565,31,"2018-10-10 10:50:30"
3080795,125,"2018-10-10 10:54:57"
3080756,99,"2018-10-10 10:59:52"
3080789,99,"2018-10-10 10:58:27"
1153883,31,"2018-10-10 11:01:31"
3080669,58,"2018-10-10 11:02:16"
769754,99,"2018-10-10 11:09:11"
188945,99,"2018-10-10 11:11:57"
313928,121,"2018-10-10 11:11:24"
1259459,31,"2018-10-10 11:12:26"
3080864,99,"2018-10-10 11:16:18"
3080378,124,"2018-10-10 11:16:37"
3079694,58,"2018-10-10 11:14:46"
1509839,31,"2018-10-10 11:16:56"
3003416,58,"2018-10-10 11:20:40"
3080378,126,"2018-10-10 11:28:36"
3081077,125,"2018-10-10 11:28:06"
2772476,31,"2018-10-10 11:30:55"
2543807,31,"2018-10-10 11:31:39"
1771709,121,"2018-10-10 11:37:04"
1406513,31,"2018-10-10 11:35:46"
2323184,99,"2018-10-10 11:42:07"
3058508,99,"2018-10-10 11:42:42"
3079382,53,"2018-10-10 11:45:28"
383000,31,"2018-10-10 11:48:04"
1356050,99,"2018-10-10 11:46:10"
3081071,58,"2018-10-10 11:49:32"
25331,47,"2018-10-10 11:48:17"
2446367,31,"2018-10-10 11:51:42"
3081182,99,"2018-10-10 11:49:42"
1759901,31,"2018-10-10 11:52:58"
1593944,99,"2018-10-10 11:54:46"
585554,99,"2018-10-10 11:57:26"
178235,121,"2018-10-10 11:58:45"
2446367,21,"2018-10-10 11:59:50"
3081260,58,"2018-10-10 12:00:06"
3003416,115,"2018-10-10 12:04:29"
3009944,68,"2018-10-10 12:11:57"
1070939,31,"2018-10-10 12:16:22"
3079382,114,"2018-10-10 12:19:26"
3081386,126,"2018-10-10 12:21:32"
3081365,58,"2018-10-10 12:23:29"
409784,31,"2018-10-10 12:23:36"
2195726,31,"2018-10-10 12:22:00"
3080159,53,"2018-10-10 12:22:03"
2499206,31,"2018-10-10 12:22:45"
407264,31,"2018-10-10 12:23:52"
3081365,114,"2018-10-10 12:26:15"
3081386,100,"2018-10-10 12:24:55"
598901,31,"2018-10-10 12:33:19"
3081554,58,"2018-10-10 12:40:04"
2523485,31,"2018-10-10 12:53:37"
3081362,58,"2018-10-10 12:54:12"
1683728,99,"2018-10-10 12:54:25"
1746896,31,"2018-10-10 12:56:21"
782471,99,"2018-10-10 13:00:47"
360980,31,"2018-10-10 13:05:13"
2780939,58,"2018-10-10 13:05:16"
3081650,116,"2018-10-10 13:08:08"
3081731,115,"2018-10-10 13:11:33"
3081842,58,"2018-10-10 13:11:33"
1356557,99,"2018-10-10 13:15:11"
3081854,125,"2018-10-10 13:15:41"
3081806,125,"2018-10-10 13:16:03"
3081770,58,"2018-10-10 13:18:35"
1338107,31,"2018-10-10 13:17:09"
1506662,31,"2018-10-10 13:22:30"
314381,31,"2018-10-10 13:23:01"
600854,31,"2018-10-10 13:28:21"
916685,31,"2018-10-10 13:32:25"
2936648,58,"2018-10-10 13:34:58"
760229,121,"2018-10-10 13:49:00"
3082052,58,"2018-10-10 13:50:59"
3081356,22,"2018-10-10 14:01:27"
2191160,31,"2018-10-10 14:00:05"
1891109,58,"2018-10-10 14:02:28"
3082085,124,"2018-10-10 14:05:12"
3082091,58,"2018-10-10 14:11:34"
3082040,58,"2018-10-10 14:22:53"
3082274,58,"2018-10-10 14:26:06"
3082160,58,"2018-10-10 14:23:59"
3082229,31,"2018-10-10 14:29:40"
3082229,22,"2018-10-10 14:33:43"
1057442,31,"2018-10-10 14:49:16"
712076,99,"2018-10-10 14:51:46"
1018673,58,"2018-10-10 14:58:07"
1800824,125,"2018-10-10 15:00:28"
3082235,58,"2018-10-10 14:58:20"
870722,31,"2018-10-10 15:00:17"
3072701,58,"2018-10-10 15:07:21"
870722,99,"2018-10-10 15:07:14"
1544882,31,"2018-10-10 15:13:27"
3082553,116,"2018-10-10 15:16:47"
274649,99,"2018-10-10 15:16:51"
3082559,99,"2018-10-10 15:19:39"
1518539,99,"2018-10-10 15:22:10"
3082481,116,"2018-10-10 15:21:26"
2525210,99,"2018-10-10 15:22:25"
2951954,99,"2018-10-10 15:24:29"
1637720,99,"2018-10-10 15:25:06"
306407,31,"2018-10-10 15:29:12"
2986241,31,"2018-10-10 15:29:54"
3082679,125,"2018-10-10 15:32:39"
1160891,116,"2018-10-10 15:31:17"
2419040,53,"2018-10-10 15:42:02"
3055286,58,"2018-10-10 15:45:36"
3082673,125,"2018-10-10 15:50:50"
3081458,99,"2018-10-10 15:51:02"
3061214,58,"2018-10-10 15:56:43"
3078869,58,"2018-10-10 16:04:41"
394703,31,"2018-10-10 16:13:44"
1551809,31,"2018-10-10 16:15:19"
3082901,115,"2018-10-10 16:16:23"
3078869,53,"2018-10-10 16:17:59"
2971286,31,"2018-10-10 16:16:19"
3083096,99,"2018-10-10 16:29:20"
3055136,125,"2018-10-10 16:30:42"
3083195,58,"2018-10-10 16:35:00"
3083165,58,"2018-10-10 16:34:04"
3065339,58,"2018-10-10 16:58:46"
3083375,58,"2018-10-10 17:01:15"
826379,99,"2018-10-10 17:01:14"
3083318,100,"2018-10-10 17:16:30"
3082868,116,"2018-10-10 17:22:45"
3083543,125,"2018-10-10 17:26:09"
3083489,116,"2018-10-10 17:26:28"
3083516,116,"2018-10-10 17:30:53"
3083516,114,"2018-10-10 17:30:47"
3083516,58,"2018-10-10 17:32:23"
3083636,58,"2018-10-10 17:33:24"
1274174,99,"2018-10-10 17:38:11"
3083543,115,"2018-10-10 17:40:31"
3083477,58,"2018-10-10 17:40:14"
932540,31,"2018-10-10 17:42:48"
2527487,31,"2018-10-10 17:49:38"
1148606,58,"2018-10-10 17:49:09"
3083255,115,"2018-10-10 18:04:33"
156089,31,"2018-10-10 18:10:50"
3083255,107,"2018-10-10 18:12:04"
2498810,31,"2018-10-10 18:12:46"
454925,31,"2018-10-10 18:16:18"
3083621,53,"2018-10-10 18:23:09"
3083888,58,"2018-10-10 18:22:58"
1723766,31,"2018-10-10 18:25:10"
3079112,53,"2018-10-10 18:28:57"
498905,31,"2018-10-10 18:31:02"
3083966,125,"2018-10-10 18:35:05"
2835716,31,"2018-10-10 18:34:07"
3084041,58,"2018-10-10 18:37:58"
299477,31,"2018-10-10 18:39:12"
3075242,99,"2018-10-10 18:48:07"
199343,99,"2018-10-10 18:51:52"
3083813,115,"2018-10-10 18:50:22"
3070871,125,"2018-10-10 19:00:27"
3084209,116,"2018-10-10 19:04:42"
199343,31,"2018-10-10 19:06:33"
3083318,107,"2018-10-10 19:06:35"
1083590,31,"2018-10-10 19:05:45"
3084347,125,"2018-10-10 19:24:04"
3084341,58,"2018-10-10 19:27:25"
636788,99,"2018-10-10 19:28:56"
1498418,126,"2018-10-10 19:30:28"
1070828,31,"2018-10-10 19:41:02"
3084557,125,"2018-10-10 19:46:23"
1917656,99,"2018-10-10 19:45:28"
372857,99,"2018-10-10 19:56:47"
3084557,115,"2018-10-10 19:57:34"
3084557,58,"2018-10-10 19:57:41"
2443391,31,"2018-10-10 20:12:47"
3084764,100,"2018-10-10 20:21:33"
3084812,125,"2018-10-10 20:29:13"
1091372,31,"2018-10-10 20:29:58"
3084836,58,"2018-10-10 20:31:35"
829193,99,"2018-10-10 20:46:16"
3084869,125,"2018-10-10 20:48:49"
3085031,58,"2018-10-10 20:50:53"
3085031,115,"2018-10-10 20:55:30"
600311,99,"2018-10-10 21:01:04"
3085094,125,"2018-10-10 21:05:27"
2113736,99,"2018-10-10 21:14:37"
