user_id,product,created
764978,total_payment,"2018-10-09 00:12:01.636476"
2489483,total_payment,"2018-10-09 00:48:27.020623"
3076898,total_payment,"2018-10-09 08:18:11.393939"
2718212,total_payment,"2018-10-09 09:07:38.637052"
314177,total_payment,"2018-10-09 10:15:26.400030"
715754,total_payment,"2018-10-09 10:34:00.553827"
1352948,total_payment,"2018-10-09 11:36:04.133556"
1363604,total_payment,"2018-10-09 12:13:33.134228"
1423271,total_payment,"2018-10-09 12:20:36.549329"
1477184,total_payment,"2018-10-09 13:26:38.088287"
2313161,total_payment,"2018-10-09 13:36:20.948357"
1411073,total_payment,"2018-10-09 13:40:55.996944"
3077915,total_payment,"2018-10-09 15:15:01.665388"
3077915,total_payment,"2018-10-09 15:18:23.939858"
3077957,total_payment,"2018-10-09 15:28:03.475178"
1662773,total_payment,"2018-10-09 15:36:27.694073"
1971644,total_payment,"2018-10-09 15:47:35.792844"
1971644,total_payment,"2018-10-09 15:51:06.594046"
2853200,total_payment,"2018-10-09 16:32:04.473251"
449765,total_payment,"2018-10-09 17:02:52.070524"
2332652,total_payment,"2018-10-09 17:07:31.084468"
2179874,total_payment,"2018-10-09 18:19:48.190509"
1123862,total_payment,"2018-10-09 19:11:00.425999"
3032558,total_payment,"2018-10-09 19:22:39.011917"
1509479,total_payment,"2018-10-09 19:46:51.946165"
1509479,total_payment,"2018-10-09 19:52:04.191861"
2489513,total_payment,"2018-10-09 20:03:31.448886"
3079070,total_payment,"2018-10-09 20:43:18.516637"
115844,total_payment,"2018-10-09 20:49:01.436907"
3079241,total_payment,"2018-10-09 21:36:42.178032"
3079289,total_payment,"2018-10-09 21:43:44.348231"
2082506,total_payment,"2018-10-09 22:12:25.143634"
1090931,total_payment,"2018-10-09 22:16:31.296861"
2353550,total_payment,"2018-10-09 23:07:43.274697"
1390157,total_payment,"2018-10-09 23:53:30.051259"
263276,total_payment,"2018-10-09 23:56:11.573103"
2354036,total_payment,"2018-10-10 01:51:27.419882"
3080027,total_payment,"2018-10-10 01:52:11.746831"
821702,total_payment,"2018-10-10 02:03:09.719468"
498545,total_payment,"2018-10-10 07:33:24.944225"
791330,total_payment,"2018-10-10 08:38:15.398064"
2726702,total_payment,"2018-10-10 08:51:10.926992"
1180040,total_payment,"2018-10-10 09:02:06.741235"
2487017,total_payment,"2018-10-10 09:20:40.671633"
2798273,total_payment,"2018-10-10 09:48:23.048977"
662384,total_payment,"2018-10-10 09:58:38.629696"
1316240,total_payment,"2018-10-10 10:06:54.543757"
450743,total_payment,"2018-10-10 10:13:26.035023"
871901,total_payment,"2018-10-10 10:21:40.711734"
3080660,total_payment,"2018-10-10 10:30:53.677481"
2815862,total_payment,"2018-10-10 10:44:18.544868"
3080891,total_payment,"2018-10-10 11:13:25.985413"
1535927,total_payment,"2018-10-10 11:18:22.079585"
2060603,total_payment,"2018-10-10 11:37:47.831687"
1593944,total_payment,"2018-10-10 11:47:52.073789"
1593944,total_payment,"2018-10-10 11:49:47.752906"
2845721,total_payment,"2018-10-10 12:14:36.017204"
765689,total_payment,"2018-10-10 12:26:42.479473"
1282532,total_payment,"2018-10-10 12:39:08.026821"
2360969,total_payment,"2018-10-10 12:43:28.832789"
3079799,total_payment,"2018-10-10 12:49:01.108779"
453776,total_payment,"2018-10-10 13:17:16.842340"
3081755,total_payment,"2018-10-10 13:33:40.020034"
3079487,total_payment,"2018-10-10 14:11:21.637461"
1316303,total_payment,"2018-10-10 14:19:06.501831"
2738603,total_payment,"2018-10-10 14:33:43.439120"
585287,total_payment,"2018-10-10 14:31:55.517583"
724250,total_payment,"2018-10-10 14:38:51.559899"
1802930,total_payment,"2018-10-10 14:41:50.470713"
1849943,total_payment,"2018-10-10 14:56:28.169016"
231245,total_payment,"2018-10-10 15:34:14.925973"
1343927,total_payment,"2018-10-10 15:43:37.659783"
1343927,total_payment,"2018-10-10 15:46:20.219412"
2790002,total_payment,"2018-10-10 16:10:44.395615"
2539703,total_payment,"2018-10-10 16:37:33.086879"
660857,total_payment,"2018-10-10 16:56:46.526952"
2649239,total_payment,"2018-10-10 17:15:32.861245"
1379468,total_payment,"2018-10-10 17:24:23.589185"
2607473,total_payment,"2018-10-10 17:25:30.789584"
900137,total_payment,"2018-10-10 17:29:03.615329"
206303,total_payment,"2018-10-10 18:02:46.877719"
156089,total_payment,"2018-10-10 18:09:17.007554"
1099238,total_payment,"2018-10-10 18:23:12.775135"
469988,total_payment,"2018-10-10 18:46:01.260699"
242714,total_payment,"2018-10-10 18:49:19.164201"
394145,total_payment,"2018-10-10 18:59:03.210034"
1987076,total_payment,"2018-10-10 19:36:53.798815"
300233,total_payment,"2018-10-10 19:52:34.319382"
3053114,total_payment,"2018-10-10 20:30:13.116067"
2312411,total_payment,"2018-10-10 21:24:29.857012"
2726864,total_payment,"2018-10-10 21:44:40.730029"
2553683,total_payment,"2018-10-10 21:48:17.372716"
43727,total_payment,"2018-10-10 21:56:00.808040"
3085532,total_payment,"2018-10-10 22:04:44.474024"
689810,total_payment,"2018-10-10 22:02:38.743789"
771884,total_payment,"2018-10-10 22:13:23.248759"
21869,total_payment,"2018-10-10 22:23:49.328203"
2018183,total_payment,"2018-10-10 22:39:16.721535"
1312304,total_payment,"2018-10-10 23:27:52.946949"
1312304,total_payment,"2018-10-10 23:28:35.227816"
3086135,total_payment,"2018-10-10 23:45:45.033066"
498905,total_payment,"2018-10-10 23:51:25.128735"
3086366,total_payment,"2018-10-11 00:17:32.305882"
3086366,total_payment,"2018-10-11 00:23:40.916505"
3086366,total_payment,"2018-10-11 00:24:08.528828"
3086309,total_payment,"2018-10-11 00:27:59.552320"
509762,total_payment,"2018-10-11 00:47:54.158718"
865202,total_payment,"2018-10-11 01:53:41.098315"
338387,total_payment,"2018-10-11 02:44:53.248321"
2925686,total_payment,"2018-10-11 06:00:26.908949"
2256407,total_payment,"2018-10-11 08:08:49.766560"
3087290,total_payment,"2018-10-11 08:46:25.682655"
2264372,total_payment,"2018-10-11 09:11:09.470346"
305132,total_payment,"2018-10-11 09:34:13.369465"
781610,total_payment,"2018-10-11 09:44:45.539700"
2334026,total_payment,"2018-10-11 10:20:15.472454"
219656,total_payment,"2018-10-11 10:39:24.265355"
2489234,total_payment,"2018-10-11 10:49:01.714466"
2973722,total_payment,"2018-10-11 10:52:16.086920"
675293,total_payment,"2018-10-11 11:11:53.891247"
110777,total_payment,"2018-10-11 11:41:32.323335"
929618,total_payment,"2018-10-11 11:42:00.664138"
1450427,total_payment,"2018-10-11 11:55:48.642369"
491690,total_payment,"2018-10-11 12:19:27.894191"
529568,total_payment,"2018-10-11 12:39:26.673116"
174176,total_payment,"2018-10-11 12:41:39.016036"
1696100,total_payment,"2018-10-11 12:52:02.393799"
1696100,total_payment,"2018-10-11 12:52:27.325566"
2662568,total_payment,"2018-10-11 12:57:30.130540"
2662568,total_payment,"2018-10-11 12:55:49.100596"
446306,total_payment,"2018-10-11 13:01:10.499396"
2094599,total_payment,"2018-10-11 13:09:15.439359"
3089099,total_payment,"2018-10-11 13:21:15.662994"
3089099,total_payment,"2018-10-11 13:23:53.209073"
622886,total_payment,"2018-10-11 13:28:27.442471"
2079443,total_payment,"2018-10-11 14:09:16.470474"
2079443,total_payment,"2018-10-11 14:07:29.456767"
691379,total_payment,"2018-10-11 14:13:05.051165"
1617728,total_payment,"2018-10-11 14:23:23.387530"
228563,total_payment,"2018-10-11 15:15:24.412626"
603275,total_payment,"2018-10-11 15:21:51.440067"
1158980,total_payment,"2018-10-11 15:52:43.495962"
283211,total_payment,"2018-10-11 16:01:52.700635"
418988,total_payment,"2018-10-11 16:23:21.826367"
132131,total_payment,"2018-10-11 16:32:24.252220"
1431593,total_payment,"2018-10-11 16:50:30.814950"
2062697,total_payment,"2018-10-11 17:00:10.920567"
2062697,total_payment,"2018-10-11 17:00:40.628827"
2062697,total_payment,"2018-10-11 17:01:19.411466"
1669559,total_payment,"2018-10-11 17:13:58.231697"
1899401,total_payment,"2018-10-11 17:18:20.101642"
492413,total_payment,"2018-10-11 17:16:49.985264"
1456142,total_payment,"2018-10-11 17:19:00.876303"
2974013,total_payment,"2018-10-11 17:30:38.778573"
1002368,total_payment,"2018-10-11 17:39:43.770496"
1002368,total_payment,"2018-10-11 17:44:01.749556"
1002368,total_payment,"2018-10-11 17:45:58.749932"
3091001,total_payment,"2018-10-11 17:56:45.496636"
892052,total_payment,"2018-10-11 18:22:50.486998"
1018301,total_payment,"2018-10-11 18:21:33.400866"
846635,total_payment,"2018-10-11 19:05:02.377904"
846635,total_payment,"2018-10-11 19:10:18.599271"
2526275,total_payment,"2018-10-11 20:01:09.397579"
2244920,total_payment,"2018-10-11 20:09:29.671890"
3091985,total_payment,"2018-10-11 20:11:09.629921"
3092042,total_payment,"2018-10-11 20:30:42.537677"
2526275,total_payment,"2018-10-11 20:30:49.409382"
3092042,total_payment,"2018-10-11 20:29:01.929552"
3087254,total_payment,"2018-10-11 21:22:15.271306"
3087254,total_payment,"2018-10-11 21:20:35.223078"
3092345,total_payment,"2018-10-11 21:27:15.984715"
3092555,total_payment,"2018-10-11 21:43:18.873528"
420491,total_payment,"2018-10-11 22:27:27.863471"
3092726,total_payment,"2018-10-11 22:32:50.506615"
1754687,total_payment,"2018-10-11 22:35:39.354937"
1516592,total_payment,"2018-10-11 22:58:48.171326"
340601,total_payment,"2018-10-12 00:48:31.433385"
439286,total_payment,"2018-10-12 00:53:40.160301"
340601,total_payment,"2018-10-12 00:57:31.635180"
3083240,total_payment,"2018-10-12 01:09:22.254788"
3094025,total_payment,"2018-10-12 01:53:52.602478"
3094100,total_payment,"2018-10-12 02:09:36.549530"
2147414,total_payment,"2018-10-12 02:38:37.602853"
2147414,total_payment,"2018-10-12 02:39:20.969072"
3094472,total_payment,"2018-10-12 04:35:59.468928"
3094505,total_payment,"2018-10-12 04:57:08.109753"
2945063,total_payment,"2018-10-12 05:04:32.660415"
1179443,total_payment,"2018-10-12 07:06:02.733809"
779069,total_payment,"2018-10-12 07:37:21.573113"
281375,total_payment,"2018-10-12 07:39:27.680717"
816539,total_payment,"2018-10-12 07:51:47.352963"
871403,total_payment,"2018-10-12 07:51:56.389285"
824675,total_payment,"2018-10-12 08:39:48.229578"
1536782,total_payment,"2018-10-12 10:03:56.714201"
832412,total_payment,"2018-10-12 10:22:07.711846"
1895516,total_payment,"2018-10-12 10:20:30.100879"
1895516,total_payment,"2018-10-12 10:20:58.562056"
3095834,total_payment,"2018-10-12 10:58:54.661695"
3095879,total_payment,"2018-10-12 11:02:10.700615"
1770521,total_payment,"2018-10-12 11:11:12.723508"
3094952,total_payment,"2018-10-12 11:20:42.953675"
180047,total_payment,"2018-10-12 11:22:55.591071"
217583,total_payment,"2018-10-12 11:37:57.706776"
1294361,total_payment,"2018-10-12 11:56:15.389501"
2260124,total_payment,"2018-10-12 12:16:51.857142"
3096422,total_payment,"2018-10-12 12:16:13.318181"
87242,total_payment,"2018-10-12 12:27:12.762117"
2793416,total_payment,"2018-10-12 12:35:53.988042"
467114,total_payment,"2018-10-12 12:42:13.627771"
942353,total_payment,"2018-10-12 12:47:45.807902"
235538,total_payment,"2018-10-12 12:54:39.283927"
879836,total_payment,"2018-10-12 13:00:12.609129"
2016320,total_payment,"2018-10-12 13:14:50.543251"
2480189,total_payment,"2018-10-12 13:26:47.194553"
2480189,total_payment,"2018-10-12 13:29:26.440364"
2480189,total_payment,"2018-10-12 13:30:04.641013"
1475495,total_payment,"2018-10-12 13:59:52.650157"
2083466,total_payment,"2018-10-12 14:06:08.607386"
2486579,total_payment,"2018-10-12 14:21:37.151770"
1224065,total_payment,"2018-10-12 14:23:04.665703"
854633,total_payment,"2018-10-12 15:19:45.490486"
2125040,total_payment,"2018-10-12 15:52:03.446868"
1048139,total_payment,"2018-10-12 15:55:20.370481"
3098048,total_payment,"2018-10-12 16:12:05.491563"
812072,total_payment,"2018-10-12 16:11:22.951102"
3098441,total_payment,"2018-10-12 16:28:59.442935"
455330,total_payment,"2018-10-12 16:32:18.218054"
3091133,total_payment,"2018-10-12 16:34:19.937769"
2652473,total_payment,"2018-10-12 16:36:50.456289"
55496,total_payment,"2018-10-12 16:38:00.109976"
2786141,total_payment,"2018-10-12 17:13:26.981514"
1721654,total_payment,"2018-10-12 17:29:29.177269"
1072526,total_payment,"2018-10-12 17:37:28.054732"
1559705,total_payment,"2018-10-12 18:13:28.423304"
607790,total_payment,"2018-10-12 18:22:58.723378"
3099647,total_payment,"2018-10-12 18:24:21.910184"
3099647,total_payment,"2018-10-12 18:22:46.130115"
3099647,total_payment,"2018-10-12 18:23:22.832107"
3099683,total_payment,"2018-10-12 19:00:21.576637"
3099650,total_payment,"2018-10-12 20:41:01.853388"
3100535,total_payment,"2018-10-12 20:46:42.975020"
875414,total_payment,"2018-10-12 21:17:23.523670"
3100997,total_payment,"2018-10-12 21:56:16.371780"
3100997,total_payment,"2018-10-12 21:59:08.587520"
2257511,total_payment,"2018-10-12 22:21:02.359990"
2112005,total_payment,"2018-10-12 22:21:17.260805"
2257511,total_payment,"2018-10-12 22:31:07.612369"
1500506,total_payment,"2018-10-12 23:23:15.450716"
3101552,total_payment,"2018-10-12 23:44:06.447468"
157010,total_payment,"2018-10-13 00:36:04.460212"
1744529,total_payment,"2018-10-13 01:08:10.709429"
1491341,total_payment,"2018-10-13 01:22:45.572866"
546920,total_payment,"2018-10-13 02:42:39.435774"
3102512,total_payment,"2018-10-13 07:51:18.688732"
2474963,total_payment,"2018-10-13 08:10:43.913029"
3083510,total_payment,"2018-10-13 08:17:44.188734"
2998010,total_payment,"2018-10-13 08:31:30.246802"
243068,total_payment,"2018-10-13 09:00:55.963160"
1878530,total_payment,"2018-10-13 09:04:06.837212"
929417,total_payment,"2018-10-13 09:20:34.066197"
3095135,total_payment,"2018-10-13 09:24:41.490693"
3101498,total_payment,"2018-10-13 09:31:58.357780"
3101498,total_payment,"2018-10-13 09:32:40.400327"
1793624,total_payment,"2018-10-13 09:39:25.520817"
1052348,total_payment,"2018-10-13 09:49:57.042895"
1712387,total_payment,"2018-10-13 10:02:00.950322"
3103109,total_payment,"2018-10-13 10:02:40.937862"
1187012,total_payment,"2018-10-13 10:27:13.296064"
3103277,total_payment,"2018-10-13 10:30:24.369026"
1225178,total_payment,"2018-10-13 10:31:43.463937"
2547977,total_payment,"2018-10-13 10:37:21.731971"
1052060,total_payment,"2018-10-13 11:01:00.273967"
1052060,total_payment,"2018-10-13 11:03:48.173299"
3103466,total_payment,"2018-10-13 11:07:46.578206"
3103466,total_payment,"2018-10-13 11:10:34.258884"
720212,total_payment,"2018-10-13 11:33:46.114329"
720212,total_payment,"2018-10-13 11:39:01.063308"
3094844,total_payment,"2018-10-13 12:07:52.215469"
30473,total_payment,"2018-10-13 12:14:02.936644"
2450753,total_payment,"2018-10-13 13:03:47.697462"
1727216,total_payment,"2018-10-13 13:08:37.101704"
2277635,total_payment,"2018-10-13 13:29:13.113413"
556346,total_payment,"2018-10-13 13:48:04.193301"
1096610,total_payment,"2018-10-13 14:45:23.612790"
1096610,total_payment,"2018-10-13 14:46:42.402577"
3105101,total_payment,"2018-10-13 14:52:38.563474"
183923,total_payment,"2018-10-13 14:57:03.358297"
2742575,total_payment,"2018-10-13 15:15:43.783001"
3105359,total_payment,"2018-10-13 15:38:25.026816"
3105359,total_payment,"2018-10-13 15:41:09.472927"
2440598,total_payment,"2018-10-13 15:53:40.703677"
2716907,total_payment,"2018-10-13 15:55:43.973432"
1192409,total_payment,"2018-10-13 16:03:27.771173"
3105470,total_payment,"2018-10-13 16:15:09.654407"
3105626,total_payment,"2018-10-13 16:24:32.645061"
157745,total_payment,"2018-10-13 16:54:47.833853"
712751,total_payment,"2018-10-13 17:09:18.043132"
368738,total_payment,"2018-10-13 17:23:00.762443"
614939,total_payment,"2018-10-13 18:04:30.148575"
122246,total_payment,"2018-10-13 18:13:18.391145"
1495760,total_payment,"2018-10-13 18:22:10.658236"
2626607,total_payment,"2018-10-13 18:21:12.011325"
1563650,total_payment,"2018-10-13 18:28:11.694910"
3104150,total_payment,"2018-10-13 18:32:38.886384"
1111952,total_payment,"2018-10-13 18:50:49.026646"
2912903,total_payment,"2018-10-13 21:27:48.889132"
3107537,total_payment,"2018-10-13 22:15:13.989540"
3107675,total_payment,"2018-10-13 22:41:33.136610"
3107675,total_payment,"2018-10-13 22:50:18.075265"
125273,total_payment,"2018-10-13 23:10:08.886653"
3103217,total_payment,"2018-10-13 23:16:43.034963"
2789228,total_payment,"2018-10-14 00:57:29.239195"
3108227,total_payment,"2018-10-14 01:07:23.592571"
1359890,total_payment,"2018-10-14 02:23:13.572821"
1730399,total_payment,"2018-10-14 11:01:52.245415"
456827,total_payment,"2018-10-14 11:42:04.464963"
673544,total_payment,"2018-10-14 12:45:06.808780"
2890649,total_payment,"2018-10-14 13:00:12.276243"
1965965,total_payment,"2018-10-14 13:00:44.301023"
493667,total_payment,"2018-10-14 13:06:34.592520"
1927037,total_payment,"2018-10-14 14:29:18.271720"
1927037,total_payment,"2018-10-14 14:36:00.839956"
2215781,total_payment,"2018-10-14 14:48:07.259190"
3101906,total_payment,"2018-10-14 15:19:10.281368"
1381880,total_payment,"2018-10-14 17:34:46.437246"
2685512,total_payment,"2018-10-14 21:13:59.947315"
2675420,total_payment,"2018-10-14 21:29:10.528403"
2455964,total_payment,"2018-10-14 21:55:57.265702"
247136,total_payment,"2018-10-14 22:29:59.851480"
246293,total_payment,"2018-10-14 23:03:32.508152"
2959910,total_payment,"2018-10-14 23:56:48.431796"
755732,total_payment,"2018-10-15 01:48:09.790331"
755732,total_payment,"2018-10-15 01:46:26.350649"
570641,total_payment,"2018-10-15 05:05:31.034931"
200093,total_payment,"2018-10-15 06:32:12.713703"
840266,total_payment,"2018-10-15 11:04:26.314438"
1811543,total_payment,"2018-10-15 12:27:21.687897"
1540496,total_payment,"2018-10-15 12:31:25.718213"
2527898,total_payment,"2018-10-15 12:57:52.788190"
315149,total_payment,"2018-10-15 13:20:58.230188"
3110603,total_payment,"2018-10-15 13:51:34.469860"
450815,total_payment,"2018-10-15 13:55:45.233733"
1076630,total_payment,"2018-10-15 14:03:33.026499"
243542,total_payment,"2018-10-15 14:14:15.623540"
823256,total_payment,"2018-10-15 16:08:48.641621"
249623,total_payment,"2018-10-15 16:35:51.956428"
816482,total_payment,"2018-10-15 17:20:06.017899"
561080,total_payment,"2018-10-15 18:16:21.211766"
102806,total_payment,"2018-10-15 18:41:56.972421"
569597,total_payment,"2018-10-15 19:10:26.552954"
569597,total_payment,"2018-10-15 19:13:21.216768"
1981169,total_payment,"2018-10-15 19:17:10.180829"
569597,total_payment,"2018-10-15 19:24:37.129835"
3055508,total_payment,"2018-10-15 20:39:34.165514"
3055508,total_payment,"2018-10-15 20:40:10.175896"
3055508,total_payment,"2018-10-15 20:38:27.117980"
3055508,total_payment,"2018-10-15 20:39:12.893867"
3055508,total_payment,"2018-10-15 20:40:04.003839"
1901999,total_payment,"2018-10-15 20:59:11.069707"
1901999,total_payment,"2018-10-15 21:02:11.640955"
779765,total_payment,"2018-10-15 21:02:21.405488"
626987,total_payment,"2018-10-15 21:06:26.852843"
2288318,total_payment,"2018-10-15 21:25:27.118701"
2814632,total_payment,"2018-10-15 21:57:24.652511"
471287,total_payment,"2018-10-15 22:16:24.650168"
3111698,total_payment,"2018-10-15 22:43:19.450999"
447554,total_payment,"2018-10-15 22:46:08.996066"
2527040,total_payment,"2018-10-15 23:14:49.310845"
2712956,total_payment,"2018-10-16 00:59:31.566202"
2712956,total_payment,"2018-10-16 01:00:00.939575"
2712956,total_payment,"2018-10-16 01:00:26.730083"
3111932,total_payment,"2018-10-16 02:01:04.933523"
3111944,total_payment,"2018-10-16 02:36:40.246838"
3111944,total_payment,"2018-10-16 02:39:26.868103"
1122665,total_payment,"2018-10-16 08:55:23.001953"
493667,total_payment,"2018-10-16 09:38:00.008712"
2760878,total_payment,"2018-10-16 10:28:30.118283"
2809754,total_payment,"2018-10-16 10:36:15.192911"
1864337,total_payment,"2018-10-16 10:41:00.394345"
1393940,total_payment,"2018-10-16 10:59:57.385116"
1393940,total_payment,"2018-10-16 10:58:41.858922"
1411394,total_payment,"2018-10-16 11:20:18.939487"
378971,total_payment,"2018-10-16 11:18:57.456644"
293432,total_payment,"2018-10-16 11:29:26.721622"
3112412,total_payment,"2018-10-16 11:32:42.866356"
1447925,total_payment,"2018-10-16 11:54:05.809974"
2444183,total_payment,"2018-10-16 11:57:23.047360"
1097306,total_payment,"2018-10-16 12:04:49.394026"
1097306,total_payment,"2018-10-16 12:05:17.584505"
432548,total_payment,"2018-10-16 12:22:24.857886"
432548,total_payment,"2018-10-16 12:20:42.483242"
673658,total_payment,"2018-10-16 12:26:26.044802"
1144715,total_payment,"2018-10-16 12:32:17.803579"
1187963,total_payment,"2018-10-16 13:05:12.629079"
3009041,total_payment,"2018-10-16 13:18:51.746446"
1559900,total_payment,"2018-10-16 14:02:31.279904"
2544209,total_payment,"2018-10-16 14:36:42.120650"
3113960,total_payment,"2018-10-16 14:40:47.562862"
693596,total_payment,"2018-10-16 15:02:08.286248"
3114224,total_payment,"2018-10-16 15:10:09.033606"
1176722,total_payment,"2018-10-16 15:38:26.791211"
2514806,total_payment,"2018-10-16 15:44:26.460689"
474869,total_payment,"2018-10-16 15:55:13.336615"
2366279,total_payment,"2018-10-16 16:16:11.749980"
3114725,total_payment,"2018-10-16 16:18:16.817433"
2258474,total_payment,"2018-10-16 16:18:06.578215"
1520882,total_payment,"2018-10-16 16:25:03.403820"
475103,total_payment,"2018-10-16 16:29:25.599670"
1095629,total_payment,"2018-10-16 16:50:53.717041"
2625158,total_payment,"2018-10-16 16:51:23.856727"
3115079,total_payment,"2018-10-16 16:58:26.199522"
1816181,total_payment,"2018-10-16 17:06:41.899485"
3115172,total_payment,"2018-10-16 17:10:09.052023"
960149,total_payment,"2018-10-16 17:31:05.067976"
851312,total_payment,"2018-10-16 17:35:55.714009"
960149,total_payment,"2018-10-16 17:38:49.617115"
851321,total_payment,"2018-10-16 18:08:48.949542"
1463537,total_payment,"2018-10-16 18:30:02.045366"
1059923,total_payment,"2018-10-16 19:13:42.196257"
2729666,total_payment,"2018-10-16 19:24:13.330173"
884546,total_payment,"2018-10-16 19:58:44.434970"
2525768,total_payment,"2018-10-16 20:02:44.146874"
3116522,total_payment,"2018-10-16 20:02:16.161215"
433775,total_payment,"2018-10-16 20:05:50.554318"
2367938,total_payment,"2018-10-16 20:35:08.790566"
124844,total_payment,"2018-10-16 20:46:26.079639"
1794227,total_payment,"2018-10-16 20:54:19.133362"
1239308,total_payment,"2018-10-16 21:30:19.085212"
1799870,total_payment,"2018-10-16 21:39:58.106268"
1094756,total_payment,"2018-10-16 21:43:25.497624"
1799870,total_payment,"2018-10-16 21:46:58.097437"
7391,total_payment,"2018-10-16 22:00:20.050202"
579329,total_payment,"2018-10-16 22:05:54.556647"
3117320,total_payment,"2018-10-16 22:23:39.232792"
624185,total_payment,"2018-10-16 22:49:00.556576"
1277174,total_payment,"2018-10-16 23:14:47.284885"
3104492,total_payment,"2018-10-16 23:44:27.182795"
465671,total_payment,"2018-10-17 00:03:27.136229"
530015,total_payment,"2018-10-17 00:10:49.353726"
836309,total_payment,"2018-10-17 00:25:22.800155"
3118814,total_payment,"2018-10-17 03:02:43.055327"
3118814,total_payment,"2018-10-17 03:01:38.632268"
1909043,total_payment,"2018-10-17 05:11:13.755221"
2484593,total_payment,"2018-10-17 05:49:16.741995"
212900,total_payment,"2018-10-17 07:36:46.207390"
35048,total_payment,"2018-10-17 07:52:53.877663"
3033374,total_payment,"2018-10-17 08:09:35.027066"
405638,total_payment,"2018-10-17 08:41:18.097982"
3119378,total_payment,"2018-10-17 08:49:05.689966"
930992,total_payment,"2018-10-17 09:03:26.647878"
1488593,total_payment,"2018-10-17 09:06:50.305913"
778946,total_payment,"2018-10-17 09:14:16.766556"
778946,total_payment,"2018-10-17 09:19:23.488871"
1792214,total_payment,"2018-10-17 09:26:23.461726"
680804,total_payment,"2018-10-17 09:42:20.803512"
2971976,total_payment,"2018-10-17 09:47:12.206516"
134567,total_payment,"2018-10-17 09:53:24.902871"
1374605,total_payment,"2018-10-17 09:59:00.162778"
1921217,total_payment,"2018-10-17 10:09:34.181050"
677156,total_payment,"2018-10-17 10:28:38.915633"
119846,total_payment,"2018-10-17 10:35:27.173935"
1029530,total_payment,"2018-10-17 10:52:43.786598"
1029530,total_payment,"2018-10-17 10:54:29.128163"
7391,total_payment,"2018-10-17 10:54:10.613722"
57965,total_payment,"2018-10-17 10:58:56.524971"
16529,total_payment,"2018-10-17 11:01:05.520439"
1287344,total_payment,"2018-10-17 11:18:40.695280"
